DAY,IS_MEMBER,TYPE,AVG_DURATION,COUNT
2020-11-02,true,electric_bike,10.181439867,2403
2020-11-03,false,docked_bike,47.28057971,1725
2020-11-03,true,docked_bike,15.006831425,4977
2020-11-03,false,electric_bike,18.418483904,1926
2020-11-03,true,electric_bike,12.254242715,3123
2020-11-04,false,docked_bike,35.348484848,1848
2020-11-04,true,docked_bike,14.368895116,4996
2020-11-04,false,electric_bike,21.057324841,1884
2020-11-04,true,electric_bike,12.442847812,3062
2020-11-05,false,docked_bike,51.548439182,1858
2020-11-05,true,docked_bike,13.893201931,4972
2020-11-05,false,electric_bike,19.563870353,2098
2020-11-05,true,electric_bike,11.817565485,3245
2020-11-06,false,docked_bike,43.888384755,3306
2020-11-06,true,docked_bike,14.62695279,5825
2020-11-06,false,electric_bike,21.404298874,2931
2020-11-06,true,electric_bike,12.721743811,3716
2020-11-07,false,docked_bike,46.271083542,7577
2020-11-07,true,docked_bike,17.902531831,6833
2020-11-07,false,electric_bike,27.17755511,4990
2020-11-07,true,electric_bike,15.888156226,3943
2020-11-08,false,docked_bike,54.310033038,5751
2020-11-08,true,docked_bike,17.495073892,5684
2020-11-08,false,electric_bike,28.013675214,3510
2020-11-08,true,electric_bike,15.685714286,3150
2020-11-09,false,docked_bike,42.772333208,2653
2020-11-09,true,docked_bike,14.126200035,5729
2020-11-09,false,electric_bike,22.122431132,2287
2020-11-09,true,electric_bike,12.623581337,3172
2020-11-10,false,docked_bike,33.769554247,1189
2020-11-10,true,docked_bike,12.494129403,4003
2020-11-10,false,electric_bike,18.715967623,1359
2020-11-10,true,electric_bike,11.131756757,2368
2020-11-11,false,docked_bike,29.882533197,979
2020-11-11,true,docked_bike,12.003130707,3833
2020-11-11,false,electric_bike,15.886212625,1204
2020-11-11,true,electric_bike,10.704772902,2598
2020-11-12,false,docked_bike,27.614018692,1070
2020-11-12,true,docked_bike,12.460665463,3877
2020-11-12,false,electric_bike,15.24865281,1299
2020-11-12,true,electric_bike,10.816771334,2707
2020-11-13,false,docked_bike,34.487437186,995
2020-11-13,true,docked_bike,12.742702377,3323
2020-11-13,false,electric_bike,15.349673203,1224
2020-11-13,true,electric_bike,10.623529412,2465
2020-11-14,false,docked_bike,41.653658537,1230
2020-11-14,true,docked_bike,12.99210734,2534
2020-11-14,false,electric_bike,18.108763693,1278
2020-11-14,true,electric_bike,11.304589007,1983
2020-11-15,false,docked_bike,86.740932642,386
2020-11-15,true,docked_bike,10.852750809,1236
2020-11-15,false,electric_bike,15.65758092,587
2020-11-15,true,electric_bike,9.994953743,1189
2020-11-16,false,docked_bike,25.220762155,761
2020-11-16,true,docked_bike,12.683183183,3330
2020-11-16,false,electric_bike,15.3198146,863
2020-11-16,true,electric_bike,11.011990408,2085
2020-11-17,false,docked_bike,25.802507837,638
2020-11-17,true,docked_bike,12.853658537,3116
2020-11-17,false,electric_bike,13.09561753,753
2020-11-17,true,electric_bike,10.662626263,1980
2020-11-18,false,docked_bike,30.652291105,742
2020-11-18,true,docked_bike,12.157423971,3354
2020-11-18,false,electric_bike,14.34973262,935
2020-11-18,true,electric_bike,11.232664234,2192
2020-11-19,false,docked_bike,32.351481185,1249
2020-11-19,true,docked_bike,13.181656504,3936
2020-11-19,false,electric_bike,17.902885292,1421
2020-11-19,true,electric_bike,11.335213537,2482
2020-11-20,false,docked_bike,37.656081081,1480
2020-11-20,true,docked_bike,14.045109212,4212
2020-11-20,false,electric_bike,18.051803279,1525
2020-11-20,true,electric_bike,12.824232762,2509
2020-11-21,false,docked_bike,34.90245614,1425
2020-11-21,true,docked_bike,14.053432642,3088
2020-11-21,false,electric_bike,18.101026046,1267
2020-11-21,true,electric_bike,12.42555332,1988
2020-11-22,false,docked_bike,38.390243902,820
2020-11-22,true,docked_bike,15.894379845,2064
2020-11-22,false,electric_bike,18.527599487,779
2020-11-22,true,electric_bike,12.184273233,1259
2020-11-23,false,docked_bike,34.725333333,750
2020-11-23,true,docked_bike,12.234646195,2996
2020-11-23,false,electric_bike,17.616455696,790
2020-11-23,true,electric_bike,11.328425821,1766
2020-11-24,false,docked_bike,41.179245283,212
2020-11-24,true,docked_bike,11.475787855,1301
2020-11-24,false,electric_bike,14.605863192,307
2020-11-24,true,electric_bike,9.761081081,925
2020-11-25,false,docked_bike,29.713017751,338
2020-11-25,true,docked_bike,14.867852605,1574
2020-11-25,false,electric_bike,14.694362018,337
