station_id,dayofweek,hour,is_member,starts,ends,diff,lat,lng
13285,2,17,true,17,4,-13,41.86928,-87.67372
13160,2,17,true,8,12,4,41.86947,-87.65548
15550,2,17,true,6,18,12,41.87024,-87.63947
TA1309000010,2,17,true,13,21,8,41.87074,-87.62574
SL-009,2,17,true,5,9,4,41.87081,-87.63121
TA1309000064,2,17,true,29,3,-26,41.87127,-87.67369
TA1307000130,2,17,true,12,9,-3,41.87178,-87.65103
TA1307000121,2,17,true,9,16,7,41.87184,-87.64664
SL-008,2,17,true,26,36,10,41.87209,-87.62956
13332,2,17,true,29,13,-16,41.87219,-87.6615
SL-011,2,17,true,9,19,10,41.87256,-87.63356
623,2,17,true,6,10,4,41.87272,-87.62399
KA1504000104,2,17,true,12,2,-10,41.87296,-87.66912
SL-007,2,17,true,9,9,0,41.87404,-87.6277
13326,2,17,true,6,5,-1,41.87425,-87.63958
TA1306000025,2,17,true,11,7,-4,41.87464,-87.65703
13028,2,17,true,7,17,10,41.87475,-87.64981
13081,2,17,true,7,1,-6,41.87501,-87.67326
SL-010,2,17,true,6,6,0,41.87501,-87.63309
13037,2,17,true,14,1,-13,41.87588,-87.64078
TA1305000009,2,17,true,10,10,0,41.87593,-87.63068
TA1305000010,2,17,true,10,1,-9,41.87623,-87.62444
624,2,17,true,12,6,-6,41.87626,-87.62923
TA1305000035,2,17,true,25,2,-23,41.87716,-87.62787
13138,2,17,true,32,9,-23,41.87723,-87.63941
15539,2,17,true,11,8,-3,41.87763,-87.64405
13158,2,17,true,16,23,7,41.87764,-87.64957
13157,2,17,true,12,21,9,41.87773,-87.6548
TA1305000025,2,17,true,55,6,-49,41.87773,-87.63528
TA1309000002,2,17,true,9,2,-7,41.87784,-87.62408
13206,2,17,true,8,7,-1,41.87794,-87.66201
TA1309000004,2,17,true,26,5,-21,41.87811,-87.63184
638,2,17,true,55,18,-37,41.87827,-87.64078
TA1305000005,2,17,true,25,3,-22,41.87924,-87.62975
13011,2,17,true,40,25,-15,41.87931,-87.63993
TA1309000008,2,17,true,13,4,-9,41.87933,-87.6355
KA1503000015,2,17,true,23,8,-15,41.87948,-87.6257
TA1309000007,2,17,true,53,2,-51,41.88022,-87.63526
WL-011,2,17,true,28,6,-22,41.88034,-87.64273
13156,2,17,true,21,15,-6,41.88042,-87.65554
13300,2,17,true,18,36,18,41.88097,-87.61675
13008,2,17,true,31,12,-19,41.88105,-87.62408
TA1305000006,2,17,true,56,16,-40,41.88122,-87.6296
13056,2,17,true,23,17,-6,41.88168,-87.63951
TA1307000120,2,17,true,30,36,6,41.88188,-87.64879
13341,2,17,true,32,25,-7,41.88208,-87.63985
13036,2,17,true,14,7,-7,41.8821,-87.62513
TA1305000032,2,17,true,47,48,1,41.88218,-87.64109
13006,2,17,true,20,1,-19,41.88268,-87.63252
13353,2,17,true,10,23,13,41.88283,-87.6612
654,2,17,true,5,4,-1,41.88307,-87.65698
13409,2,17,true,11,15,4,41.8831,-87.6511
KA1503000072,2,17,true,37,5,-32,41.88317,-87.63693
WL-012,2,17,true,53,33,-20,41.88337,-87.6412
13053,2,17,true,17,22,5,41.88365,-87.64863
13001,2,17,true,31,17,-14,41.88397,-87.62459
13155,2,17,true,12,7,-5,41.88407,-87.65689
18062,2,17,true,19,15,-4,41.88412,-87.65427
TA1306000010,2,17,true,55,21,-34,41.88419,-87.62961
TA1305000030,2,17,true,58,8,-50,41.88459,-87.63178
15535,2,17,true,21,25,4,41.8846,-87.64455
TA1305000029,2,17,true,19,13,-6,41.88466,-87.62787
13263,2,17,true,38,20,-18,41.88467,-87.61952
TA1306000015,2,17,true,33,30,-3,41.88549,-87.65232
13021,2,17,true,27,25,-2,41.88559,-87.64184
TA1307000111,2,17,true,42,14,-28,41.88582,-87.63548
13073,2,17,true,6,3,-3,41.88592,-87.66717
KA1503000012,2,17,true,39,15,-24,41.88599,-87.63089
TA1305000011,2,17,true,37,6,-31,41.886,-87.62418
15534,2,17,true,15,10,-5,41.88627,-87.61749
13197,2,17,true,10,6,-4,41.8866,-87.65816
TA1308000029,2,17,true,13,14,1,41.88673,-87.62225
TA1307000131,2,17,true,17,9,-8,41.88688,-87.62606
KA1503000064,2,17,true,15,25,10,41.88697,-87.61281
TA1305000022,2,17,true,66,29,-37,41.88817,-87.63656
TA1306000003,2,17,true,30,34,4,41.88867,-87.64442
KA1503000043,2,17,true,64,60,-4,41.88918,-87.63851
13050,2,17,true,34,17,-17,41.88919,-87.62775
15664,2,17,true,6,5,-1,41.8895,-87.68821
13432,2,17,true,7,6,-1,41.88989,-87.67149
TA1307000151,2,17,true,41,21,-20,41.88993,-87.63427
636,2,17,true,19,15,-4,41.88997,-87.63662
KA1503000044,2,17,true,25,8,-17,41.89018,-87.6262
13427,2,17,true,16,16,0,41.89054,-87.62205
13430,2,17,true,15,20,5,41.89077,-87.63169
TA1306000013,2,17,true,26,29,3,41.89083,-87.61852
RN-,2,17,true,21,16,-5,41.89102,-87.63546
13434,2,17,true,6,7,1,41.89108,-87.66663
TA1308000006,2,17,true,13,3,-10,41.89128,-87.67686
TA1307000117,2,17,true,46,30,-16,41.89144,-87.62675
13033,2,17,true,12,23,11,41.8916,-87.64835
13194,2,17,true,11,11,0,41.8918,-87.65878
TA1305000003,2,17,true,16,20,4,41.89187,-87.62061
643,2,17,true,2,6,4,41.89203,-87.68939
13022,2,17,true,40,31,-9,41.89227,-87.61205
TA1306000029,2,17,true,33,27,-6,41.89256,-87.61449
13265,2,17,true,45,40,-5,41.89383,-87.64172
13045,2,17,true,35,45,10,41.89403,-87.62931
13016,2,17,true,68,6,-62,41.89431,-87.62277
KA1503000041,2,17,true,26,8,-18,41.89452,-87.61798
13196,2,17,true,12,16,4,41.89455,-87.65345
TA1307000062,2,17,true,29,13,-16,41.89466,-87.63839
TA1306000012,2,17,true,44,37,-7,41.89475,-87.63438
KP1705001026,2,17,true,17,11,-6,41.89483,-87.6323
18058,2,17,true,3,5,2,41.8955,-87.68201
637,2,17,true,10,19,9,41.89563,-87.67209
13132,2,17,true,11,24,13,41.89573,-87.67718
15530,2,17,true,21,21,0,41.89575,-87.62596
18003,2,17,true,16,7,-9,41.89575,-87.62011
13247,2,17,true,9,20,11,41.89597,-87.66775
TA1305000020,2,17,true,5,13,8,41.89636,-87.65406
13289,2,17,true,15,20,5,41.89638,-87.661
13303,2,17,true,17,21,4,41.89672,-87.63088
13017,2,17,true,25,17,-8,41.89676,-87.6357
13338,2,17,true,16,19,3,41.89697,-87.62173
TA1307000061,2,17,true,15,16,1,41.89745,-87.62873
13034,2,17,true,11,9,-2,41.89754,-87.62352
TA1306000009,2,17,true,40,14,-26,41.89772,-87.64299
620,2,17,true,22,18,-4,41.89817,-87.63754
KA1504000103,2,17,true,7,9,2,41.89842,-87.68659
15529,2,17,true,25,12,-13,41.89858,-87.62206
TA1307000128,2,17,true,28,32,4,41.89896,-87.6299
657,2,17,true,8,6,-2,41.89918,-87.6722
13248,2,17,true,12,11,-1,41.89964,-87.66788
TA1306000011,2,17,true,14,18,4,41.89994,-87.63443
KA1504000116,2,17,true,11,17,6,41.90023,-87.64299
17660,2,17,true,5,8,3,41.90036,-87.69671
13290,2,17,true,13,14,1,41.90069,-87.66259
13042,2,17,true,45,21,-24,41.90097,-87.62377
TA1307000070,2,17,true,5,16,11,41.90133,-87.67742
KA1504000133,2,17,true,28,16,-12,41.90234,-87.62773
13241,2,17,true,6,4,-2,41.9029,-87.68731
TA1306000006,2,17,true,5,8,3,41.90292,-87.63772
TA1307000039,2,17,true,41,68,27,41.90294,-87.63137
658,2,17,true,14,2,-12,41.903,-87.6838
13256,2,17,true,7,5,-2,41.90302,-87.69749
TA1305000034,2,17,true,9,17,8,41.90313,-87.67391
KA1504000135,2,17,true,34,48,14,41.90319,-87.63439
13136,2,17,true,12,8,-4,41.90326,-87.67845
13061,2,17,true,34,27,-7,41.90342,-87.66779
KA1504000079,2,17,true,18,20,2,41.9035,-87.64334
TA1307000115,2,17,true,10,20,10,41.9046,-87.64056
TA1308000049,2,17,true,22,26,4,41.90672,-87.6349
KA1504000134,2,17,true,11,19,8,41.90687,-87.6262
13224,2,17,true,15,21,6,41.90706,-87.66725
TA1307000143,2,17,true,2,8,6,41.90762,-87.63854
13221,2,17,true,19,13,-6,41.90765,-87.67254
13245,2,17,true,8,4,-4,41.90777,-87.68586
TA1309000024,2,17,true,27,25,-2,41.908,-87.63152
TA1305000041,2,17,true,22,15,-7,41.9094,-87.67769
331,2,17,true,28,31,3,41.90965,-87.64812
TA1305000037,2,17,true,11,17,6,41.91018,-87.67003
TA1306000008,2,17,true,10,10,0,41.9102,-87.6435
TA1308000005,2,17,true,13,7,-6,41.91042,-87.68238
13258,2,17,true,5,8,3,41.91043,-87.69718
13257,2,17,true,2,7,5,41.91054,-87.68956
13154,2,17,true,17,19,2,41.91054,-87.65312
13058,2,17,true,17,21,4,41.91059,-87.64942
TA1307000038,2,17,true,10,25,15,41.91138,-87.63868
LF-005,2,17,true,50,70,20,41.91172,-87.62681
13128,2,17,true,6,16,10,41.91197,-87.63197
TA1308000050,2,17,true,37,43,6,41.91211,-87.6347
13243,2,17,true,11,13,2,41.91262,-87.6814
TA1306000032,2,17,true,12,14,2,41.9137,-87.65285
TA1307000166,2,17,true,21,15,-6,41.91386,-87.64877
15655,2,17,true,7,5,-2,41.91401,-87.70514
18067,2,17,true,11,13,2,41.9146,-87.66796
TA1306000007,2,17,true,8,8,0,41.91469,-87.64333
13068,2,17,true,11,9,-2,41.91554,-87.68703
13179,2,17,true,34,44,10,41.9157,-87.63461
13133,2,17,true,10,18,8,41.91598,-87.67733
TA1305000039,2,17,true,7,4,-3,41.9163,-87.66749
13266,2,17,true,2,5,3,41.91774,-87.69142
TA1309000029,2,17,true,6,5,-1,41.9178,-87.68245
TA1309000006,2,17,true,11,17,6,41.91809,-87.64375
TA1307000163,2,17,true,19,13,-6,41.91821,-87.65696
13146,2,17,true,18,28,10,41.91831,-87.63629
13059,2,17,true,32,26,-6,41.91845,-87.65222
13192,2,17,true,13,27,14,41.91995,-87.64884
13288,2,17,true,1,7,6,41.92008,-87.67788
13242,2,17,true,4,10,6,41.92021,-87.69266
TA1309000030,2,17,true,13,16,3,41.92077,-87.66372
13292,2,17,true,5,6,1,41.92152,-87.70733
TA1309000033,2,17,true,16,17,1,41.92158,-87.65381
13193,2,17,true,27,36,9,41.92182,-87.64412
13191,2,17,true,21,13,-8,41.92217,-87.63891
13084,2,17,true,12,13,1,41.92268,-87.69715
LP-,2,17,true,9,19,10,41.92396,-87.63584
KA1504000140,2,17,true,10,5,-5,41.92409,-87.67646
TA1307000001,2,17,true,15,15,0,41.92535,-87.66581
TA1306000026,2,17,true,14,11,-3,41.92558,-87.65842
TA1306000016,2,17,true,20,16,-4,41.9256,-87.65371
TA1309000019,2,17,true,21,34,13,41.92586,-87.63897
TA1309000058,2,17,true,33,35,2,41.92591,-87.64927
TA1308000001,2,17,true,35,28,-7,41.92627,-87.63086
15646,2,17,true,3,5,2,41.92668,-87.6977
13124,2,17,true,7,7,0,41.92675,-87.63444
TA1309000023,2,17,true,16,27,11,41.9287,-87.65383
TA1307000113,2,17,true,8,15,7,41.92878,-87.66391
13296,2,17,true,6,1,-5,41.92883,-87.66852
TA1309000059,2,17,true,9,10,1,41.92889,-87.65898
TA1309000061,2,17,true,15,27,12,41.92915,-87.64909
TA1308000031,2,17,true,3,10,7,41.92946,-87.68417
TA1305000014,2,17,true,24,13,-11,41.92956,-87.64313
13085,2,17,true,4,5,1,41.92958,-87.70789
TA1307000142,2,17,true,27,25,-2,41.93125,-87.64432
13276,2,17,true,18,27,9,41.93132,-87.63874
13271,2,17,true,1,9,8,41.93192,-87.67784
TA1307000064,2,17,true,27,23,-4,41.93222,-87.65864
TA1306000014,2,17,true,22,21,-1,41.93242,-87.65271
TA1309000039,2,17,true,24,30,6,41.93258,-87.63642
13294,2,17,true,8,9,1,41.9326,-87.66595
TA1309000036,2,17,true,18,29,11,41.93313,-87.64776
TA1307000006,2,17,true,14,19,5,41.93571,-87.6636
13268,2,17,true,3,8,5,41.93588,-87.67843
13269,2,17,true,4,7,3,41.93609,-87.66983
TA1307000052,2,17,true,18,19,1,41.93628,-87.65266
TA1307000136,2,17,true,14,19,5,41.9365,-87.64755
TA1307000041,2,17,true,28,37,9,41.93669,-87.63683
13137,2,17,true,27,46,19,41.9376,-87.6441
KA17018068,2,17,true,4,11,7,41.93935,-87.68327
TA1309000042,2,17,true,16,11,-5,41.93937,-87.66836
KA150400009X,2,17,true,5,4,-1,41.9394,-87.71159
13229,2,17,true,14,14,0,41.93946,-87.66376
TA1308000019,2,17,true,12,17,5,41.93973,-87.65886
13277,2,17,true,15,20,5,41.9401,-87.64546
TA1307000134,2,17,true,19,37,18,41.94016,-87.65303
TA1309000049,2,17,true,24,30,6,41.94077,-87.63919
TA1307000138,2,17,true,20,20,0,41.94334,-87.67094
13144,2,17,true,2,7,5,41.9434,-87.67964
TA1309000025,2,17,true,22,23,1,41.94368,-87.64894
13071,2,17,true,25,22,-3,41.94373,-87.66401
632,2,17,true,8,10,2,41.94453,-87.6547
13278,2,17,true,27,19,-8,41.94553,-87.64644
TA1309000050,2,17,true,6,1,-5,41.94618,-87.67331
KA1504000143,2,17,true,11,5,-6,41.94664,-87.68337
13235,2,17,true,22,27,5,41.94814,-87.66396
13253,2,17,true,10,3,-7,41.9488,-87.67527
13325,2,17,true,18,29,11,41.94907,-87.64863
TA1307000126,2,17,true,11,39,28,41.94936,-87.65451
TA1307000150,2,17,true,23,33,10,41.94945,-87.64646
13319,2,17,true,4,5,1,41.95069,-87.6687
TA1307000127,2,17,true,9,23,14,41.9508,-87.65918
13323,2,17,true,12,13,1,41.95282,-87.65
TA1309000043,2,17,true,11,7,-4,41.95417,-87.66434
13063,2,17,true,18,15,-3,41.95424,-87.65441
TA1308000022,2,17,true,13,10,-3,41.95438,-87.64805
TA1307000149,2,17,true,13,8,-5,41.95467,-87.67392
TA1309000026,2,17,true,7,4,-3,41.95601,-87.6802
TA1308000047,2,17,true,2,5,3,41.95709,-87.6642
13379,2,17,true,16,17,1,41.95786,-87.6495
TA1309000027,2,17,true,3,8,5,41.9585,-87.65499
13389,2,17,true,13,6,-7,41.961,-87.64958
15622,2,17,true,3,5,2,41.96108,-87.69544
TA1307000144,2,17,true,7,7,0,41.96142,-87.6762
TA1309000021,2,17,true,3,9,6,41.9615,-87.6714
15623,2,17,true,4,9,5,41.96154,-87.69117
TA1307000107,2,17,true,19,12,-7,41.96164,-87.65464
TA1307000156,2,17,true,4,7,3,41.96301,-87.68479
TA1309000012,2,17,true,8,4,-4,41.96325,-87.67928
TA1308000012,2,17,true,13,17,4,41.96398,-87.63818
13074,2,17,true,16,12,-4,41.96521,-87.6582
639,2,17,true,9,12,3,41.96584,-87.64538
KA1504000093,2,17,true,6,7,1,41.96587,-87.69365
TA1307000140,2,17,true,7,6,-1,41.96643,-87.68865
TA1309000014,2,17,true,6,10,4,41.96709,-87.66744
TA1307000158,2,17,true,7,6,-1,41.9671,-87.67904
TA1307000119,2,17,true,5,4,-1,41.96796,-87.65
TA1308000021,2,17,true,5,12,7,41.96883,-87.65765
KA1504000080,2,17,true,1,7,6,41.96887,-87.69609
TA1309000066,2,17,true,26,22,-4,41.9691,-87.67423
TA1309000041,2,17,true,8,7,-1,41.96951,-87.65471
KA1504000171,2,17,true,11,8,-3,41.97161,-87.65016
TA1309000035,2,17,true,21,18,-3,41.97335,-87.66785
13108,2,17,true,15,6,-9,41.97379,-87.65971
KA1504000078,2,17,true,1,5,4,41.97491,-87.69258
KA1504000149,2,17,true,7,6,-1,41.97562,-87.67945
KA1504000146,2,17,true,7,5,-2,41.978,-87.66805
13109,2,17,true,11,10,-1,41.97835,-87.65976
KA1504000147,2,17,true,4,5,1,41.97976,-87.67754
655,2,17,true,2,6,4,41.97987,-87.68194
KA1504000151,2,17,true,12,13,1,41.98359,-87.66916
KA1504000152,2,17,true,20,22,2,41.98403,-87.65231
15578,2,17,true,7,6,-1,41.98405,-87.66027
15575,2,17,true,4,8,4,41.98975,-87.66014
KA1504000148,2,17,true,1,7,6,41.99086,-87.66971
15571,2,17,true,7,4,-3,41.99478,-87.66028
KA1504000159,2,17,true,6,7,1,42.01059,-87.66241
520,2,17,true,2,5,3,42.01597,-87.66859
515,2,17,true,5,1,-4,42.01915,-87.67356
523,2,17,true,3,6,3,42.02089,-87.66505
596,2,17,true,10,7,-3,42.04822,-87.68348
604,2,17,true,10,4,-6,42.05824,-87.67744
20236,2,18,false,5,5,0,41.7314,-87.58577
KA1503000002,2,18,false,5,4,-1,41.76641,-87.5657
KA1503000029,2,18,false,5,2,-3,41.77364,-87.56747
15491,2,18,false,3,5,2,41.78096,-87.57624
KA1503000014,2,18,false,6,4,-2,41.7851,-87.60108
KA1503000071,2,18,false,6,2,-4,41.79148,-87.59988
TA1308000009,2,18,false,16,19,3,41.79522,-87.58075
KA1503000052,2,18,false,4,6,2,41.79935,-87.60097
KA1503000059,2,18,false,4,7,3,41.79952,-87.58643
TA1309000037,2,18,false,6,8,2,41.79957,-87.59474
KA1503000007,2,18,false,6,3,-3,41.80242,-87.58689
13398,2,18,false,1,6,5,41.80256,-87.59035
TA1308000035,2,18,false,5,2,-3,41.80944,-87.59188
KA1503000004,2,18,false,5,11,6,41.83127,-87.6088
TA1307000048,2,18,false,19,9,-10,41.83855,-87.60821
TA1307000139,2,18,false,5,2,-3,41.84205,-87.61698
13075,2,18,false,8,8,0,41.8531,-87.63192
15545,2,18,false,7,13,6,41.85627,-87.61334
SL-013,2,18,false,5,3,-2,41.85659,-87.62755
SL-006,2,18,false,2,11,9,41.8568,-87.63387
13102,2,18,false,6,6,0,41.85762,-87.61942
13150,2,18,false,7,7,0,41.85783,-87.62455
13164,2,18,false,5,2,-3,41.85818,-87.65648
SL-012,2,18,false,7,8,1,41.86038,-87.62581
TA1307000124,2,18,false,7,10,3,41.86411,-87.62372
13431,2,18,false,15,12,-3,41.8661,-87.60728
WL-008,2,18,false,6,7,1,41.86712,-87.64108
TA1305000002,2,18,false,15,14,-1,41.86721,-87.62597
15544,2,18,false,8,19,11,41.86723,-87.61536
KA1706005007,2,18,false,9,12,3,41.86749,-87.63219
SL-005,2,18,false,34,26,-8,41.8679,-87.62304
TA1309000010,2,18,false,11,8,-3,41.87074,-87.62574
SL-009,2,18,false,2,5,3,41.87081,-87.63121
SL-008,2,18,false,15,14,-1,41.87209,-87.62956
SL-011,2,18,false,6,3,-3,41.87256,-87.63356
623,2,18,false,34,32,-2,41.87272,-87.62399
SL-007,2,18,false,8,8,0,41.87404,-87.6277
13028,2,18,false,10,4,-6,41.87475,-87.64981
SL-010,2,18,false,14,2,-12,41.87501,-87.63309
16907,2,18,false,6,2,-4,41.87568,-87.71549
15541,2,18,false,31,31,0,41.8758,-87.62086
624,2,18,false,8,3,-5,41.87626,-87.62923
TA1305000035,2,18,false,3,5,2,41.87716,-87.62787
15539,2,18,false,4,10,6,41.87763,-87.64405
13158,2,18,false,11,3,-8,41.87764,-87.64957
TA1305000025,2,18,false,15,1,-14,41.87773,-87.63528
TA1309000002,2,18,false,9,7,-2,41.87784,-87.62408
13206,2,18,false,3,6,3,41.87794,-87.66201
638,2,18,false,10,1,-9,41.87827,-87.64078
TA1305000005,2,18,false,7,6,-1,41.87924,-87.62975
13011,2,18,false,10,3,-7,41.87931,-87.63993
KA1503000015,2,18,false,5,6,1,41.87948,-87.6257
TA1309000007,2,18,false,6,2,-4,41.88022,-87.63526
13156,2,18,false,5,13,8,41.88042,-87.65554
13300,2,18,false,50,49,-1,41.88097,-87.61675
13008,2,18,false,52,48,-4,41.88105,-87.62408
TA1305000006,2,18,false,6,6,0,41.88122,-87.6296
TA1307000120,2,18,false,10,17,7,41.88188,-87.64879
13341,2,18,false,10,9,-1,41.88208,-87.63985
13036,2,18,false,10,7,-3,41.8821,-87.62513
TA1305000032,2,18,false,12,8,-4,41.88218,-87.64109
654,2,18,false,4,7,3,41.88307,-87.65698
13409,2,18,false,5,4,-1,41.8831,-87.6511
WL-012,2,18,false,8,8,0,41.88337,-87.6412
13053,2,18,false,9,6,-3,41.88365,-87.64863
13001,2,18,false,27,12,-15,41.88397,-87.62459
18062,2,18,false,6,6,0,41.88412,-87.65427
TA1306000010,2,18,false,13,5,-8,41.88419,-87.62961
TA1305000030,2,18,false,9,7,-2,41.88459,-87.63178
15535,2,18,false,10,13,3,41.8846,-87.64455
TA1305000029,2,18,false,20,14,-6,41.88466,-87.62787
13263,2,18,false,29,13,-16,41.88467,-87.61952
TA1306000015,2,18,false,13,19,6,41.88549,-87.65232
13021,2,18,false,3,7,4,41.88559,-87.64184
TA1307000111,2,18,false,8,3,-5,41.88582,-87.63548
KA1503000012,2,18,false,12,20,8,41.88599,-87.63089
TA1305000011,2,18,false,12,18,6,41.886,-87.62418
15534,2,18,false,7,5,-2,41.88627,-87.61749
TA1308000029,2,18,false,9,3,-6,41.88673,-87.62225
TA1307000131,2,18,false,13,12,-1,41.88688,-87.62606
KA1503000064,2,18,false,17,32,15,41.88697,-87.61281
TA1305000022,2,18,false,11,5,-6,41.88817,-87.63656
TA1306000003,2,18,false,13,7,-6,41.88867,-87.64442
KA1503000043,2,18,false,28,17,-11,41.88918,-87.63851
13050,2,18,false,14,13,-1,41.88919,-87.62775
13432,2,18,false,5,2,-3,41.88989,-87.67149
TA1307000151,2,18,false,27,10,-17,41.88993,-87.63427
13427,2,18,false,9,6,-3,41.89054,-87.62205
13430,2,18,false,22,23,1,41.89077,-87.63169
TA1306000013,2,18,false,22,28,6,41.89083,-87.61852
RN-,2,18,false,9,10,1,41.89102,-87.63546
13434,2,18,false,6,4,-2,41.89108,-87.66663
TA1307000117,2,18,false,26,25,-1,41.89144,-87.62675
13033,2,18,false,14,10,-4,41.8916,-87.64835
13194,2,18,false,3,15,12,41.8918,-87.65878
TA1305000003,2,18,false,18,18,0,41.89187,-87.62061
13022,2,18,false,86,105,19,41.89227,-87.61205
TA1306000029,2,18,false,13,11,-2,41.89256,-87.61449
13265,2,18,false,7,12,5,41.89383,-87.64172
13045,2,18,false,20,8,-12,41.89403,-87.62931
13016,2,18,false,6,11,5,41.89431,-87.62277
KA1503000041,2,18,false,8,5,-3,41.89452,-87.61798
13196,2,18,false,10,9,-1,41.89455,-87.65345
TA1306000012,2,18,false,25,12,-13,41.89475,-87.63438
KP1705001026,2,18,false,18,11,-7,41.89483,-87.6323
18058,2,18,false,7,2,-5,41.8955,-87.68201
13132,2,18,false,5,5,0,41.89573,-87.67718
15530,2,18,false,13,10,-3,41.89575,-87.62596
TA1305000020,2,18,false,12,5,-7,41.89636,-87.65406
13289,2,18,false,10,5,-5,41.89638,-87.661
13303,2,18,false,18,12,-6,41.89672,-87.63088
13017,2,18,false,8,7,-1,41.89676,-87.6357
13338,2,18,false,9,15,6,41.89697,-87.62173
TA1307000061,2,18,false,8,4,-4,41.89745,-87.62873
13034,2,18,false,15,9,-6,41.89754,-87.62352
TA1306000009,2,18,false,8,4,-4,41.89772,-87.64299
620,2,18,false,9,9,0,41.89817,-87.63754
KA1504000103,2,18,false,6,4,-2,41.89842,-87.68659
15529,2,18,false,7,11,4,41.89858,-87.62206
TA1307000128,2,18,false,18,13,-5,41.89896,-87.6299
13248,2,18,false,6,2,-4,41.89964,-87.66788
TA1306000011,2,18,false,9,8,-1,41.89994,-87.63443
KA1504000116,2,18,false,7,3,-4,41.90023,-87.64299
17660,2,18,false,3,8,5,41.90036,-87.69671
13290,2,18,false,6,2,-4,41.90069,-87.66259
13042,2,18,false,42,49,7,41.90097,-87.62377
TA1307000070,2,18,false,7,6,-1,41.90133,-87.67742
KA1504000133,2,18,false,7,8,1,41.90234,-87.62773
TA1306000006,2,18,false,3,6,3,41.90292,-87.63772
TA1307000039,2,18,false,37,35,-2,41.90294,-87.63137
TA1305000034,2,18,false,7,12,5,41.90313,-87.67391
KA1504000135,2,18,false,25,41,16,41.90319,-87.63439
13136,2,18,false,6,2,-4,41.90326,-87.67845
13061,2,18,false,21,20,-1,41.90342,-87.66779
KA1504000079,2,18,false,23,13,-10,41.9035,-87.64334
TA1307000115,2,18,false,5,2,-3,41.9046,-87.64056
TA1308000049,2,18,false,23,39,16,41.90672,-87.6349
KA1504000134,2,18,false,8,17,9,41.90687,-87.6262
13224,2,18,false,6,4,-2,41.90706,-87.66725
TA1307000143,2,18,false,9,5,-4,41.90762,-87.63854
13221,2,18,false,20,11,-9,41.90765,-87.67254
TA1309000024,2,18,false,21,39,18,41.908,-87.63152
TA1305000041,2,18,false,11,18,7,41.9094,-87.67769
331,2,18,false,17,13,-4,41.90965,-87.64812
TA1305000037,2,18,false,10,9,-1,41.91018,-87.67003
TA1306000008,2,18,false,8,6,-2,41.9102,-87.6435
13257,2,18,false,3,9,6,41.91054,-87.68956
13154,2,18,false,7,6,-1,41.91054,-87.65312
13058,2,18,false,18,12,-6,41.91059,-87.64942
TA1307000038,2,18,false,21,18,-3,41.91138,-87.63868
LF-005,2,18,false,44,223,179,41.91172,-87.62681
13128,2,18,false,8,24,16,41.91197,-87.63197
TA1308000050,2,18,false,28,32,4,41.91211,-87.6347
13243,2,18,false,17,11,-6,41.91262,-87.6814
TA1306000032,2,18,false,15,7,-8,41.9137,-87.65285
TA1307000166,2,18,false,11,4,-7,41.91386,-87.64877
18067,2,18,false,5,1,-4,41.9146,-87.66796
TA1306000007,2,18,false,5,6,1,41.91469,-87.64333
13068,2,18,false,10,5,-5,41.91554,-87.68703
13179,2,18,false,23,34,11,41.9157,-87.63461
13133,2,18,false,5,13,8,41.91598,-87.67733
TA1305000039,2,18,false,7,6,-1,41.9163,-87.66749
15651,2,18,false,8,2,-6,41.91752,-87.70181
13266,2,18,false,4,9,5,41.91774,-87.69142
TA1309000029,2,18,false,6,5,-1,41.9178,-87.68245
TA1309000006,2,18,false,5,8,3,41.91809,-87.64375
TA1307000163,2,18,false,14,5,-9,41.91821,-87.65696
13146,2,18,false,9,44,35,41.91831,-87.63629
13059,2,18,false,19,11,-8,41.91845,-87.65222
13259,2,18,false,2,5,3,41.91852,-87.69744
13192,2,18,false,14,10,-4,41.91995,-87.64884
13288,2,18,false,4,6,2,41.92008,-87.67788
13242,2,18,false,2,7,5,41.92021,-87.69266
TA1309000030,2,18,false,8,6,-2,41.92077,-87.66372
TA1309000033,2,18,false,18,13,-5,41.92158,-87.65381
13193,2,18,false,30,26,-4,41.92182,-87.64412
13191,2,18,false,5,9,4,41.92217,-87.63891
13084,2,18,false,5,4,-1,41.92268,-87.69715
LP-,2,18,false,14,13,-1,41.92396,-87.63584
TA1307000001,2,18,false,12,7,-5,41.92535,-87.66581
TA1306000026,2,18,false,14,8,-6,41.92558,-87.65842
TA1306000016,2,18,false,16,14,-2,41.9256,-87.65371
TA1309000019,2,18,false,35,34,-1,41.92586,-87.63897
TA1309000058,2,18,false,18,23,5,41.92591,-87.64927
TA1308000001,2,18,false,28,32,4,41.92627,-87.63086
15646,2,18,false,8,5,-3,41.92668,-87.6977
13124,2,18,false,15,17,2,41.92675,-87.63444
TA1309000023,2,18,false,23,11,-12,41.9287,-87.65383
TA1307000113,2,18,false,12,12,0,41.92878,-87.66391
13296,2,18,false,10,11,1,41.92883,-87.66852
TA1309000061,2,18,false,19,12,-7,41.92915,-87.64909
TA1308000031,2,18,false,2,5,3,41.92946,-87.68417
TA1305000014,2,18,false,7,13,6,41.92956,-87.64313
13085,2,18,false,2,5,3,41.92958,-87.70789
TA1307000142,2,18,false,24,18,-6,41.93125,-87.64432
13276,2,18,false,22,21,-1,41.93132,-87.63874
13271,2,18,false,6,5,-1,41.93192,-87.67784
