station_id,dayofweek,hour,is_member,starts,ends,diff,lat,lng
KA1503000014,1,8,false,17,14,-3,41.7851,-87.60108
TA1309000011,1,8,false,5,17,12,41.78873,-87.60131
KA1503000071,1,8,false,6,10,4,41.79148,-87.59988
KA1504000076,1,8,false,9,10,1,41.7943,-87.60145
TA1308000009,1,8,false,12,5,-7,41.79522,-87.58075
KA1503000052,1,8,false,12,4,-8,41.79935,-87.60097
KA1503000059,1,8,false,11,7,-4,41.79952,-87.58643
TA1309000037,1,8,false,11,8,-3,41.79957,-87.59474
13398,1,8,false,19,8,-11,41.80256,-87.59035
TA1308000035,1,8,false,7,11,4,41.80944,-87.59188
KA1503000032,1,8,false,15,1,-14,41.81912,-87.64328
TA1307000048,1,8,false,11,4,-7,41.83855,-87.60821
TA1305000004,1,8,false,14,13,-1,41.8514,-87.61884
13102,1,8,false,14,4,-10,41.85762,-87.61942
13150,1,8,false,12,5,-7,41.85783,-87.62455
13164,1,8,false,12,4,-8,41.85818,-87.65648
SL-012,1,8,false,14,3,-11,41.86038,-87.62581
TA1307000124,1,8,false,17,12,-5,41.86411,-87.62372
TA1305000002,1,8,false,23,26,3,41.86721,-87.62597
15544,1,8,false,12,33,21,41.86723,-87.61536
SL-005,1,8,false,33,18,-15,41.8679,-87.62304
13285,1,8,false,1,10,9,41.86928,-87.67372
TA1309000010,1,8,false,31,12,-19,41.87074,-87.62574
TA1309000064,1,8,false,5,10,5,41.87127,-87.67369
TA1307000130,1,8,false,2,10,8,41.87178,-87.65103
SL-008,1,8,false,28,11,-17,41.87209,-87.62956
13332,1,8,false,22,5,-17,41.87219,-87.6615
SL-011,1,8,false,13,7,-6,41.87256,-87.63356
623,1,8,false,37,11,-26,41.87272,-87.62399
KA1504000104,1,8,false,5,15,10,41.87296,-87.66912
SL-007,1,8,false,12,9,-3,41.87404,-87.6277
13028,1,8,false,10,11,1,41.87475,-87.64981
SL-010,1,8,false,6,23,17,41.87501,-87.63309
15541,1,8,false,16,9,-7,41.8758,-87.62086
TA1305000010,1,8,false,24,12,-12,41.87623,-87.62444
624,1,8,false,8,30,22,41.87626,-87.62923
13138,1,8,false,11,16,5,41.87723,-87.63941
15539,1,8,false,17,7,-10,41.87763,-87.64405
13158,1,8,false,21,22,1,41.87764,-87.64957
TA1305000025,1,8,false,25,63,38,41.87773,-87.63528
TA1309000002,1,8,false,13,10,-3,41.87784,-87.62408
TA1309000004,1,8,false,8,25,17,41.87811,-87.63184
638,1,8,false,11,25,14,41.87827,-87.64078
TA1305000005,1,8,false,9,20,11,41.87924,-87.62975
13011,1,8,false,16,45,29,41.87931,-87.63993
TA1309000008,1,8,false,14,34,20,41.87933,-87.6355
KA1503000034,1,8,false,10,18,8,41.87938,-87.63197
TA1309000007,1,8,false,10,49,39,41.88022,-87.63526
WL-011,1,8,false,12,18,6,41.88034,-87.64273
13300,1,8,false,46,36,-10,41.88097,-87.61675
13008,1,8,false,38,42,4,41.88105,-87.62408
49,1,8,false,1,15,14,41.88116,-87.62963
TA1305000006,1,8,false,23,47,24,41.88122,-87.6296
13056,1,8,false,15,21,6,41.88168,-87.63951
TA1307000120,1,8,false,33,19,-14,41.88188,-87.64879
13341,1,8,false,29,27,-2,41.88208,-87.63985
13036,1,8,false,9,19,10,41.8821,-87.62513
TA1305000032,1,8,false,44,48,4,41.88218,-87.64109
13006,1,8,false,11,20,9,41.88268,-87.63252
13353,1,8,false,20,15,-5,41.88283,-87.6612
654,1,8,false,17,6,-11,41.88307,-87.65698
13409,1,8,false,14,9,-5,41.8831,-87.6511
KA1503000072,1,8,false,10,35,25,41.88317,-87.63693
WL-012,1,8,false,20,36,16,41.88337,-87.6412
13053,1,8,false,17,27,10,41.88365,-87.64863
13001,1,8,false,40,33,-7,41.88397,-87.62459
18062,1,8,false,11,13,2,41.88412,-87.65427
81,1,8,false,2,15,13,41.88417,-87.6296
TA1306000010,1,8,false,11,24,13,41.88419,-87.62961
TA1305000030,1,8,false,22,41,19,41.88459,-87.63178
15535,1,8,false,14,16,2,41.8846,-87.64455
TA1305000029,1,8,false,19,23,4,41.88466,-87.62787
13263,1,8,false,20,21,1,41.88467,-87.61952
TA1306000015,1,8,false,25,42,17,41.88549,-87.65232
13021,1,8,false,32,42,10,41.88559,-87.64184
TA1307000111,1,8,false,13,52,39,41.88582,-87.63548
13073,1,8,false,7,12,5,41.88592,-87.66717
KA17018054,1,8,false,2,14,12,41.88595,-87.67701
KA1503000012,1,8,false,25,27,2,41.88599,-87.63089
TA1305000011,1,8,false,52,47,-5,41.886,-87.62418
15534,1,8,false,23,6,-17,41.88627,-87.61749
13197,1,8,false,5,30,25,41.8866,-87.65816
TA1308000029,1,8,false,59,15,-44,41.88673,-87.62225
TA1307000131,1,8,false,20,17,-3,41.88688,-87.62606
KA1503000064,1,8,false,14,8,-6,41.88697,-87.61281
TA1305000022,1,8,false,34,59,25,41.88817,-87.63656
TA1306000003,1,8,false,37,10,-27,41.88867,-87.64442
KA1503000043,1,8,false,59,41,-18,41.88918,-87.63851
13050,1,8,false,15,36,21,41.88919,-87.62775
13432,1,8,false,4,11,7,41.88989,-87.67149
TA1307000151,1,8,false,37,45,8,41.88993,-87.63427
212,1,8,false,3,11,8,41.88995,-87.63427
636,1,8,false,13,12,-1,41.88997,-87.63662
KA1503000044,1,8,false,27,21,-6,41.89018,-87.6262
13427,1,8,false,22,23,1,41.89054,-87.62205
13430,1,8,false,24,32,8,41.89077,-87.63169
TA1306000013,1,8,false,33,22,-11,41.89083,-87.61852
RN-,1,8,false,24,30,6,41.89102,-87.63546
TA1308000006,1,8,false,11,9,-2,41.89128,-87.67686
TA1307000117,1,8,false,51,50,-1,41.89144,-87.62675
13033,1,8,false,11,24,13,41.8916,-87.64835
13194,1,8,false,12,8,-4,41.8918,-87.65878
TA1305000003,1,8,false,21,25,4,41.89187,-87.62061
13022,1,8,false,48,56,8,41.89227,-87.61205
TA1306000029,1,8,false,29,22,-7,41.89256,-87.61449
13265,1,8,false,28,14,-14,41.89383,-87.64172
13045,1,8,false,47,32,-15,41.89403,-87.62931
13016,1,8,false,42,58,16,41.89431,-87.62277
KA1503000041,1,8,false,46,29,-17,41.89452,-87.61798
13196,1,8,false,22,8,-14,41.89455,-87.65345
TA1307000062,1,8,false,21,15,-6,41.89466,-87.63839
TA1306000012,1,8,false,58,39,-19,41.89475,-87.63438
KP1705001026,1,8,false,20,27,7,41.89483,-87.6323
13132,1,8,false,12,12,0,41.89573,-87.67718
15530,1,8,false,35,26,-9,41.89575,-87.62596
18003,1,8,false,9,13,4,41.89575,-87.62011
13247,1,8,false,8,12,4,41.89597,-87.66775
TA1305000020,1,8,false,23,13,-10,41.89636,-87.65406
13289,1,8,false,12,3,-9,41.89638,-87.661
86,1,8,false,11,1,-10,41.89639,-87.661
13303,1,8,false,19,13,-6,41.89672,-87.63088
13017,1,8,false,38,22,-16,41.89676,-87.6357
13338,1,8,false,32,15,-17,41.89697,-87.62173
TA1307000061,1,8,false,15,15,0,41.89745,-87.62873
13034,1,8,false,18,18,0,41.89754,-87.62352
TA1306000009,1,8,false,21,27,6,41.89772,-87.64299
620,1,8,false,13,17,4,41.89817,-87.63754
15529,1,8,false,19,13,-6,41.89858,-87.62206
TA1307000128,1,8,false,27,43,16,41.89896,-87.6299
657,1,8,false,18,3,-15,41.89918,-87.6722
13248,1,8,false,11,5,-6,41.89964,-87.66788
TA1306000011,1,8,false,11,6,-5,41.89994,-87.63443
KA1504000116,1,8,false,17,6,-11,41.90023,-87.64299
13290,1,8,false,10,9,-1,41.90069,-87.66259
13042,1,8,false,53,54,1,41.90097,-87.62377
TA1307000070,1,8,false,10,2,-8,41.90133,-87.67742
KA1504000133,1,8,false,18,13,-5,41.90234,-87.62773
176,1,8,false,20,7,-13,41.90291,-87.63141
TA1307000039,1,8,false,41,25,-16,41.90294,-87.63137
TA1305000034,1,8,false,13,7,-6,41.90313,-87.67391
KA1504000135,1,8,false,32,26,-6,41.90319,-87.63439
13061,1,8,false,30,28,-2,41.90342,-87.66779
KA1504000079,1,8,false,15,16,1,41.9035,-87.64334
TA1307000115,1,8,false,8,10,2,41.9046,-87.64056
291,1,8,false,10,5,-5,41.90672,-87.63494
TA1308000049,1,8,false,34,24,-10,41.90672,-87.6349
KA1504000134,1,8,false,12,16,4,41.90687,-87.6262
13224,1,8,false,13,7,-6,41.90706,-87.66725
TA1307000143,1,8,false,15,4,-11,41.90762,-87.63854
13221,1,8,false,16,13,-3,41.90765,-87.67254
TA1309000024,1,8,false,24,23,-1,41.908,-87.63152
TA1305000041,1,8,false,16,21,5,41.9094,-87.67769
331,1,8,false,22,19,-3,41.90965,-87.64812
TA1305000037,1,8,false,12,6,-6,41.91018,-87.67003
TA1306000008,1,8,false,11,6,-5,41.9102,-87.6435
TA1308000005,1,8,false,11,6,-5,41.91042,-87.68238
13257,1,8,false,14,4,-10,41.91054,-87.68956
13154,1,8,false,14,11,-3,41.91054,-87.65312
13058,1,8,false,18,10,-8,41.91059,-87.64942
TA1307000038,1,8,false,22,6,-16,41.91138,-87.63868
LF-005,1,8,false,17,24,7,41.91172,-87.62681
13128,1,8,false,19,11,-8,41.91197,-87.63197
TA1308000050,1,8,false,27,49,22,41.91211,-87.6347
13243,1,8,false,9,15,6,41.91262,-87.6814
TA1306000032,1,8,false,13,13,0,41.9137,-87.65285
TA1307000166,1,8,false,17,7,-10,41.91386,-87.64877
15655,1,8,false,11,4,-7,41.91401,-87.70514
13068,1,8,false,12,11,-1,41.91554,-87.68703
13179,1,8,false,27,18,-9,41.9157,-87.63461
TA1305000039,1,8,false,24,11,-13,41.9163,-87.66749
15651,1,8,false,6,11,5,41.91752,-87.70181
TA1309000006,1,8,false,13,8,-5,41.91809,-87.64375
TA1307000163,1,8,false,8,12,4,41.91821,-87.65696
13146,1,8,false,14,25,11,41.91831,-87.63629
13059,1,8,false,22,24,2,41.91845,-87.65222
13192,1,8,false,8,20,12,41.91995,-87.64884
TA1309000030,1,8,false,10,8,-2,41.92077,-87.66372
13292,1,8,false,18,5,-13,41.92152,-87.70733
TA1309000033,1,8,false,12,8,-4,41.92158,-87.65381
13193,1,8,false,26,26,0,41.92182,-87.64412
144,1,8,false,11,1,-10,41.92182,-87.64411
13191,1,8,false,25,14,-11,41.92217,-87.63891
13084,1,8,false,8,10,2,41.92268,-87.69715
LP-,1,8,false,11,8,-3,41.92396,-87.63584
TA1307000001,1,8,false,16,16,0,41.92535,-87.66581
TA1306000026,1,8,false,17,10,-7,41.92558,-87.65842
TA1306000016,1,8,false,12,28,16,41.9256,-87.65371
TA1309000019,1,8,false,38,22,-16,41.92586,-87.63897
TA1309000058,1,8,false,37,20,-17,41.92591,-87.64927
TA1308000001,1,8,false,23,13,-10,41.92627,-87.63086
TA1309000023,1,8,false,22,10,-12,41.9287,-87.65383
TA1307000113,1,8,false,14,12,-2,41.92878,-87.66391
13296,1,8,false,11,2,-9,41.92883,-87.66852
TA1309000059,1,8,false,10,13,3,41.92889,-87.65898
TA1309000061,1,8,false,27,11,-16,41.92915,-87.64909
TA1305000014,1,8,false,27,36,9,41.92956,-87.64313
13085,1,8,false,21,9,-12,41.92958,-87.70789
TA1307000142,1,8,false,28,19,-9,41.93125,-87.64432
13276,1,8,false,25,28,3,41.93132,-87.63874
TA1307000064,1,8,false,18,25,7,41.93222,-87.65864
TA1306000014,1,8,false,14,31,17,41.93242,-87.65271
TA1309000039,1,8,false,13,9,-4,41.93258,-87.63642
TA1309000036,1,8,false,21,17,-4,41.93313,-87.64776
15644,1,8,false,10,1,-9,41.93534,-87.71687
TA1307000006,1,8,false,13,19,6,41.93571,-87.6636
13268,1,8,false,10,6,-4,41.93588,-87.67843
TA1307000052,1,8,false,14,26,12,41.93628,-87.65266
TA1307000136,1,8,false,20,13,-7,41.9365,-87.64755
TA1307000041,1,8,false,26,20,-6,41.93669,-87.63683
13137,1,8,false,30,19,-11,41.9376,-87.6441
13229,1,8,false,11,7,-4,41.93946,-87.66376
TA1308000019,1,8,false,21,8,-13,41.93973,-87.65886
13277,1,8,false,14,9,-5,41.9401,-87.64546
TA1307000134,1,8,false,17,21,4,41.94016,-87.65303
TA1309000049,1,8,false,34,25,-9,41.94077,-87.63919
13071,1,8,false,16,18,2,41.94373,-87.66401
632,1,8,false,15,16,1,41.94453,-87.6547
13278,1,8,false,27,28,1,41.94553,-87.64644
13235,1,8,false,25,11,-14,41.94814,-87.66396
13325,1,8,false,28,23,-5,41.94907,-87.64863
TA1307000126,1,8,false,14,18,4,41.94936,-87.65451
TA1307000150,1,8,false,21,19,-2,41.94945,-87.64646
13319,1,8,false,10,9,-1,41.95069,-87.6687
TA1307000127,1,8,false,6,11,5,41.9508,-87.65918
13323,1,8,false,21,25,4,41.95282,-87.65
13063,1,8,false,6,10,4,41.95424,-87.65441
TA1308000022,1,8,false,22,4,-18,41.95438,-87.64805
13249,1,8,false,4,11,7,41.95606,-87.66885
13379,1,8,false,13,8,-5,41.95786,-87.6495
TA1309000027,1,8,false,19,11,-8,41.9585,-87.65499
13389,1,8,false,16,1,-15,41.961,-87.64958
TA1307000107,1,8,false,18,12,-6,41.96164,-87.65464
TA1309000014,1,8,false,16,6,-10,41.96709,-87.66744
TA1307000119,1,8,false,12,7,-5,41.96796,-87.65
TA1309000066,1,8,false,7,24,17,41.9691,-87.67423
TA1309000035,1,8,false,9,17,8,41.97335,-87.66785
KA1504000152,1,8,false,9,10,1,41.98403,-87.65231
604,1,8,false,2,16,14,42.05824,-87.67744
KA1503000014,1,8,true,99,34,-65,41.7851,-87.60108
426,1,8,true,13,10,-3,41.7851,-87.60108
KA1503000070,1,8,true,27,8,-19,41.78794,-87.58831
328,1,8,true,8,14,6,41.78872,-87.6013
TA1309000011,1,8,true,15,66,51,41.78873,-87.60131
423,1,8,true,5,10,5,41.79148,-87.59988
KA1503000071,1,8,true,8,99,91,41.79148,-87.59988
KA1503000074,1,8,true,16,7,-9,41.79174,-87.58395
TA1309000063,1,8,true,26,20,-6,41.79325,-87.5878
KA1504000076,1,8,true,50,97,47,41.7943,-87.60145
TA1308000009,1,8,true,43,12,-31,41.79522,-87.58075
TA1307000164,1,8,true,11,19,8,41.79527,-87.59647
KA1503000052,1,8,true,26,22,-4,41.79935,-87.60097
KA1503000059,1,8,true,20,10,-10,41.79952,-87.58643
TA1309000037,1,8,true,48,19,-29,41.79957,-87.59474
KA1503000007,1,8,true,26,10,-16,41.80242,-87.58689
13398,1,8,true,29,9,-20,41.80256,-87.59035
TA1308000035,1,8,true,6,15,9,41.80944,-87.59188
TA1308000002,1,8,true,19,4,-15,41.80983,-87.59937
KA1503000027,1,8,true,4,14,10,41.81666,-87.61942
KA1503000068,1,8,true,26,2,-24,41.82878,-87.68062
TA1308000045,1,8,true,15,6,-9,41.83062,-87.64129
TA1307000129,1,8,true,5,88,83,41.83104,-87.62683
13345,1,8,true,17,3,-14,41.83138,-87.61803
13216,1,8,true,17,56,39,41.83473,-87.62581
13217,1,8,true,18,5,-13,41.83488,-87.61792
13215,1,8,true,14,6,-8,41.83634,-87.6135
TA1308000046,1,8,true,27,4,-23,41.83779,-87.65115
TA1309000055,1,8,true,13,5,-8,41.8382,-87.64514
KA1503000038,1,8,true,10,11,1,41.83845,-87.6354
TA1307000048,1,8,true,15,29,14,41.83855,-87.60821
TA1308000036,1,8,true,25,10,-15,41.83883,-87.62186
TA1307000139,1,8,true,44,7,-37,41.84205,-87.61698
147,1,8,true,4,15,11,41.84569,-87.62251
TA1307000005,1,8,true,20,41,21,41.84569,-87.6225
15689,1,8,true,12,1,-11,41.84912,-87.69515
13075,1,8,true,4,13,9,41.8531,-87.63192
13096,1,8,true,3,10,7,41.8538,-87.69577
15546,1,8,true,21,2,-19,41.85416,-87.61916
13307,1,8,true,15,5,-10,41.85489,-87.66359
13089,1,8,true,11,21,10,41.85497,-87.67567
13331,1,8,true,28,5,-23,41.85515,-87.65414
15545,1,8,true,25,25,0,41.85627,-87.61334
SL-013,1,8,true,15,6,-9,41.85659,-87.62755
SL-006,1,8,true,10,1,-9,41.8568,-87.63387
13135,1,8,true,31,11,-20,41.85753,-87.66157
338,1,8,true,13,2,-11,41.85758,-87.61956
13102,1,8,true,72,16,-56,41.85762,-87.61942
13150,1,8,true,73,23,-50,41.85783,-87.62455
273,1,8,true,16,6,-10,41.85783,-87.62455
13099,1,8,true,15,13,-2,41.85784,-87.64627
TA1307000159,1,8,true,19,5,-14,41.8579,-87.6687
TA1307000044,1,8,true,13,6,-7,41.85794,-87.64083
13163,1,8,true,33,11,-22,41.85808,-87.65108
13164,1,8,true,40,5,-35,41.85818,-87.65648
15,1,8,true,14,1,-13,41.85819,-87.65648
SL-012,1,8,true,66,19,-47,41.86038,-87.62581
72,1,8,true,24,8,-16,41.86039,-87.62581
13304,1,8,true,14,7,-7,41.86126,-87.65659
KA1504000109,1,8,true,5,18,13,41.86192,-87.69347
TA1306000002,1,8,true,21,21,0,41.86238,-87.65108
TA1307000124,1,8,true,68,44,-24,41.86411,-87.62372
168,1,8,true,13,3,-10,41.86415,-87.62372
TA1309000001,1,8,true,19,15,-4,41.86488,-87.64708
13431,1,8,true,29,25,-4,41.8661,-87.60728
WL-008,1,8,true,10,13,3,41.86712,-87.64108
TA1305000002,1,8,true,103,51,-52,41.86721,-87.62597
59,1,8,true,11,12,1,41.86721,-87.62597
15544,1,8,true,32,26,-6,41.86723,-87.61536
TA1305000017,1,8,true,16,18,2,41.86734,-87.64863
KA1706005007,1,8,true,11,4,-7,41.86749,-87.63219
SL-005,1,8,true,126,47,-79,41.8679,-87.62304
255,1,8,true,27,3,-24,41.86791,-87.62304
644,1,8,true,24,9,-15,41.86859,-87.68625
13139,1,8,true,20,4,-16,41.86893,-87.65913
13285,1,8,true,15,125,110,41.86928,-87.67372
13160,1,8,true,32,6,-26,41.86947,-87.65548
15550,1,8,true,19,21,2,41.87024,-87.63947
TA1309000010,1,8,true,81,37,-44,41.87074,-87.62574
SL-009,1,8,true,48,8,-40,41.87081,-87.63121
342,1,8,true,8,44,36,41.87127,-87.6737
TA1309000064,1,8,true,13,120,107,41.87127,-87.67369
261,1,8,true,5,17,12,41.87151,-87.6699
TA1307000130,1,8,true,39,42,3,41.87178,-87.65103
108,1,8,true,11,15,4,41.87183,-87.64664
TA1307000121,1,8,true,22,84,62,41.87184,-87.64664
41,1,8,true,30,7,-23,41.87209,-87.62957
SL-008,1,8,true,165,55,-110,41.87209,-87.62956
13332,1,8,true,88,34,-54,41.87219,-87.6615
175,1,8,true,22,2,-20,41.87255,-87.63359
SL-011,1,8,true,86,22,-64,41.87256,-87.63356
623,1,8,true,51,29,-22,41.87272,-87.62399
KA1504000104,1,8,true,20,180,160,41.87296,-87.66912
383,1,8,true,2,29,27,41.87297,-87.66912
320,1,8,true,23,12,-11,41.87327,-87.66402
5,1,8,true,2,11,9,41.87403,-87.6277
SL-007,1,8,true,56,29,-27,41.87404,-87.6277
13326,1,8,true,10,32,22,41.87425,-87.63958
321,1,8,true,24,13,-11,41.87427,-87.63257
TA1306000025,1,8,true,14,25,11,41.87464,-87.65703
15668,1,8,true,12,7,-5,41.87471,-87.68642
13028,1,8,true,17,40,23,41.87475,-87.64981
13081,1,8,true,14,21,7,41.87501,-87.67326
SL-010,1,8,true,68,26,-42,41.87501,-87.63309
15541,1,8,true,16,3,-13,41.8758,-87.62086
13037,1,8,true,12,18,6,41.87588,-87.64078
TA1305000009,1,8,true,26,36,10,41.87593,-87.63068
317,1,8,true,9,15,6,41.87603,-87.68195
TA1305000010,1,8,true,12,38,26,41.87623,-87.62444
624,1,8,true,35,37,2,41.87626,-87.62923
33,1,8,true,13,12,-1,41.87715,-87.62786
TA1305000035,1,8,true,29,66,37,41.87716,-87.62787
13138,1,8,true,55,107,52,41.87723,-87.63941
75,1,8,true,8,10,2,41.87724,-87.63937
631,1,8,true,1,21,20,41.87761,-87.6739
15539,1,8,true,46,64,18,41.87763,-87.64405
13158,1,8,true,116,68,-48,41.87764,-87.64957
134,1,8,true,20,8,-12,41.87764,-87.64954
13157,1,8,true,45,15,-30,41.87773,-87.6548
TA1305000025,1,8,true,61,244,183,41.87773,-87.63528
36,1,8,true,13,48,35,41.87776,-87.63525
TA1309000002,1,8,true,31,34,3,41.87784,-87.62408
13206,1,8,true,42,39,-3,41.87794,-87.66201
283,1,8,true,12,53,41,41.87809,-87.63183
TA1309000004,1,8,true,49,176,127,41.87811,-87.63184
107,1,8,true,14,23,9,41.87822,-87.644
638,1,8,true,119,135,16,41.87827,-87.64078
37,1,8,true,3,32,29,41.87921,-87.62975
TA1305000005,1,8,true,15,128,113,41.87924,-87.62975
286,1,8,true,3,12,9,41.8793,-87.6355
13011,1,8,true,156,136,-20,41.87931,-87.63993
TA1309000008,1,8,true,21,89,68,41.87933,-87.6355
192,1,8,true,23,30,7,41.87935,-87.63997
KA1503000034,1,8,true,11,106,95,41.87938,-87.63197
39,1,8,true,7,13,6,41.87948,-87.62571
KA1503000015,1,8,true,44,112,68,41.87948,-87.6257
287,1,8,true,5,56,51,41.88017,-87.63527
TA1309000007,1,8,true,46,292,246,41.88022,-87.63526
WL-011,1,8,true,47,26,-21,41.88034,-87.64273
73,1,8,true,10,5,-5,41.8804,-87.64273
80,1,8,true,14,24,10,41.88042,-87.65556
13156,1,8,true,68,63,-5,41.88042,-87.65554
13300,1,8,true,31,45,14,41.88097,-87.61675
13008,1,8,true,18,84,66,41.88105,-87.62408
90,1,8,true,4,14,10,41.88107,-87.62409
49,1,8,true,7,93,86,41.88116,-87.62963
TA1305000006,1,8,true,39,382,343,41.88122,-87.6296
13134,1,8,true,9,14,5,41.88138,-87.67493
13056,1,8,true,88,88,0,41.88168,-87.63951
191,1,8,true,15,14,-1,41.88169,-87.63951
198,1,8,true,16,12,-4,41.88187,-87.6488
TA1307000120,1,8,true,96,63,-33,41.88188,-87.64879
13341,1,8,true,87,121,34,41.88208,-87.63985
174,1,8,true,3,14,11,41.88208,-87.63984
197,1,8,true,16,15,-1,41.88208,-87.62513
13036,1,8,true,44,93,49,41.8821,-87.62513
77,1,8,true,51,33,-18,41.88214,-87.64108
TA1305000032,1,8,true,260,139,-121,41.88218,-87.64109
98,1,8,true,4,25,21,41.88266,-87.63251
13006,1,8,true,24,164,140,41.88268,-87.63252
13353,1,8,true,67,35,-32,41.88283,-87.6612
654,1,8,true,39,37,-2,41.88307,-87.65698
13409,1,8,true,46,20,-26,41.8831,-87.6511
18,1,8,true,8,34,26,41.88317,-87.63735
KA1503000072,1,8,true,52,125,73,41.88317,-87.63693
91,1,8,true,38,37,-1,41.88336,-87.64122
WL-012,1,8,true,242,186,-56,41.88337,-87.6412
112,1,8,true,4,27,23,41.88362,-87.6486
13053,1,8,true,42,41,-1,41.88365,-87.64863
43,1,8,true,9,22,13,41.88396,-87.62455
13001,1,8,true,86,156,70,41.88397,-87.62459
13155,1,8,true,8,26,18,41.88407,-87.65689
18062,1,8,true,44,56,12,41.88412,-87.65427
81,1,8,true,12,44,32,41.88417,-87.6296
TA1306000010,1,8,true,58,204,146,41.88419,-87.62961
TA1305000030,1,8,true,60,355,295,41.88459,-87.63178
15535,1,8,true,38,37,-1,41.8846,-87.64455
51,1,8,true,6,68,62,41.88462,-87.63176
TA1305000029,1,8,true,59,94,35,41.88466,-87.62787
195,1,8,true,67,7,-60,41.88466,-87.61952
13263,1,8,true,157,67,-90,41.88467,-87.61952
44,1,8,true,10,13,3,41.88468,-87.62782
TA1306000015,1,8,true,59,154,95,41.88549,-87.65232
71,1,8,true,11,20,9,41.8855,-87.65233
66,1,8,true,13,50,37,41.88557,-87.64186
13021,1,8,true,99,214,115,41.88559,-87.64184
TA1307000111,1,8,true,34,185,151,41.88582,-87.63548
164,1,8,true,2,30,28,41.88583,-87.63547
13073,1,8,true,10,16,6,41.88592,-87.66717
KA17018054,1,8,true,7,28,21,41.88595,-87.67701
38,1,8,true,13,47,34,41.88599,-87.63089
KA1503000012,1,8,true,94,141,47,41.88599,-87.63089
52,1,8,true,16,41,25,41.886,-87.62421
TA1305000011,1,8,true,84,211,127,41.886,-87.62418
7,1,8,true,14,10,-4,41.88627,-87.61751
15534,1,8,true,80,23,-57,41.88627,-87.61749
217,1,8,true,7,15,8,41.8866,-87.65821
13197,1,8,true,34,39,5,41.8866,-87.65816
264,1,8,true,11,19,8,41.8867,-87.62224
TA1308000029,1,8,true,66,72,6,41.88673,-87.62225
194,1,8,true,1,10,9,41.88688,-87.62606
TA1307000131,1,8,true,18,84,66,41.88688,-87.62606
KA1503000064,1,8,true,10,28,18,41.88697,-87.61281
100,1,8,true,17,13,-4,41.88814,-87.63657
TA1305000022,1,8,true,72,166,94,41.88817,-87.63656
56,1,8,true,34,26,-8,41.88866,-87.64442
TA1306000003,1,8,true,128,101,-27,41.88867,-87.64442
133,1,8,true,66,60,-6,41.88918,-87.63851
KA1503000043,1,8,true,210,229,19,41.88918,-87.63851
13050,1,8,true,67,208,141,41.88919,-87.62775
47,1,8,true,12,37,25,41.88921,-87.62775
13432,1,8,true,31,37,6,41.88989,-87.67149
TA1307000151,1,8,true,117,164,47,41.88993,-87.63427
212,1,8,true,21,43,22,41.88995,-87.63427
636,1,8,true,49,129,80,41.88997,-87.63662
125,1,8,true,9,24,15,41.89018,-87.62621
KA1503000044,1,8,true,41,92,51,41.89018,-87.6262
196,1,8,true,44,15,-29,41.89053,-87.62205
13427,1,8,true,66,72,6,41.89054,-87.62205
26,1,8,true,21,16,-5,41.89057,-87.61798
13430,1,8,true,41,79,38,41.89077,-87.63169
181,1,8,true,4,13,9,41.89077,-87.63168
TA1306000013,1,8,true,77,62,-15,41.89083,-87.61852
RN-,1,8,true,53,87,34,41.89102,-87.63546
672,1,8,true,13,17,4,41.89102,-87.63545
13434,1,8,true,27,15,-12,41.89108,-87.66663
TA1308000006,1,8,true,20,25,5,41.89128,-87.67686
199,1,8,true,18,24,6,41.89143,-87.62676
TA1307000117,1,8,true,91,90,-1,41.89144,-87.62675
13033,1,8,true,90,75,-15,41.8916,-87.64835
214,1,8,true,1,11,10,41.89161,-87.67688
84,1,8,true,10,2,-8,41.89161,-87.64833
186,1,8,true,8,15,7,41.8918,-87.65879
13194,1,8,true,37,35,-2,41.8918,-87.65878
TA1305000003,1,8,true,78,85,7,41.89187,-87.62061
24,1,8,true,21,17,-4,41.8919,-87.62063
643,1,8,true,14,11,-3,41.89203,-87.68939
35,1,8,true,17,1,-16,41.89227,-87.61206
13022,1,8,true,108,36,-72,41.89227,-87.61205
99,1,8,true,12,6,-6,41.89255,-87.61449
TA1306000029,1,8,true,67,63,-4,41.89256,-87.61449
13265,1,8,true,88,64,-24,41.89383,-87.64172
74,1,8,true,21,11,-10,41.89384,-87.64173
13045,1,8,true,142,137,-5,41.89403,-87.62931
110,1,8,true,34,30,-4,41.89406,-87.6293
13016,1,8,true,76,245,169,41.89431,-87.62277
211,1,8,true,13,108,95,41.89439,-87.62267
KA1503000041,1,8,true,109,163,54,41.89452,-87.61798
142,1,8,true,16,37,21,41.89453,-87.61806
92,1,8,true,11,18,7,41.89455,-87.65346
13196,1,8,true,62,29,-33,41.89455,-87.65345
TA1307000062,1,8,true,87,114,27,41.89466,-87.63839
111,1,8,true,11,28,17,41.89466,-87.63837
TA1306000012,1,8,true,160,146,-14,41.89475,-87.63438
53,1,8,true,33,45,12,41.89476,-87.63439
KP1705001026,1,8,true,51,44,-7,41.89483,-87.6323
18058,1,8,true,19,7,-12,41.8955,-87.68201
637,1,8,true,66,14,-52,41.89563,-87.67209
13132,1,8,true,51,17,-34,41.89573,-87.67718
161,1,8,true,13,15,2,41.89574,-87.62599
15530,1,8,true,107,154,47,41.89575,-87.62596
