station_id,dayofweek,hour,is_member,starts,ends,diff,lat,lng
76,1,9,false,9,4,-5,41.88098,-87.61675
13008,1,9,false,70,69,-1,41.88105,-87.62408
90,1,9,false,2,3,1,41.88107,-87.62409
49,1,9,false,6,7,1,41.88116,-87.62963
TA1305000006,1,9,false,21,30,9,41.88122,-87.6296
13134,1,9,false,2,6,4,41.88138,-87.67493
13056,1,9,false,7,6,-1,41.88168,-87.63951
TA1307000120,1,9,false,28,27,-1,41.88188,-87.64879
13341,1,9,false,13,17,4,41.88208,-87.63985
174,1,9,false,1,1,0,41.88208,-87.63984
13036,1,9,false,28,11,-17,41.8821,-87.62513
77,1,9,false,1,8,7,41.88214,-87.64108
TA1305000032,1,9,false,36,26,-10,41.88218,-87.64109
13006,1,9,false,13,10,-3,41.88268,-87.63252
13353,1,9,false,9,5,-4,41.88283,-87.6612
346,1,9,false,1,2,1,41.88284,-87.6612
654,1,9,false,7,8,1,41.88307,-87.65698
13409,1,9,false,8,25,17,41.8831,-87.6511
18,1,9,false,2,7,5,41.88317,-87.63735
KA1503000072,1,9,false,9,14,5,41.88317,-87.63693
91,1,9,false,2,1,-1,41.88336,-87.64122
WL-012,1,9,false,31,19,-12,41.88337,-87.6412
112,1,9,false,5,3,-2,41.88362,-87.6486
13053,1,9,false,13,37,24,41.88365,-87.64863
43,1,9,false,8,7,-1,41.88396,-87.62455
13001,1,9,false,38,38,0,41.88397,-87.62459
13155,1,9,false,9,9,0,41.88407,-87.65689
18062,1,9,false,11,19,8,41.88412,-87.65427
81,1,9,false,2,15,13,41.88417,-87.6296
TA1306000010,1,9,false,18,33,15,41.88419,-87.62961
KA1504000106,1,9,false,1,1,0,41.88459,-87.70631
TA1305000030,1,9,false,33,39,6,41.88459,-87.63178
15535,1,9,false,8,11,3,41.8846,-87.64455
51,1,9,false,1,6,5,41.88462,-87.63176
TA1305000029,1,9,false,41,29,-12,41.88466,-87.62787
195,1,9,false,2,1,-1,41.88466,-87.61952
13263,1,9,false,22,28,6,41.88467,-87.61952
TA1306000015,1,9,false,21,21,0,41.88549,-87.65232
71,1,9,false,2,5,3,41.8855,-87.65233
66,1,9,false,1,1,0,41.88557,-87.64186
13021,1,9,false,25,21,-4,41.88559,-87.64184
TA1307000111,1,9,false,20,19,-1,41.88582,-87.63548
164,1,9,false,1,3,2,41.88583,-87.63547
13073,1,9,false,3,6,3,41.88592,-87.66717
656,1,9,false,1,1,0,41.88595,-87.67701
KA17018054,1,9,false,4,4,0,41.88595,-87.67701
KA1503000012,1,9,false,32,26,-6,41.88599,-87.63089
38,1,9,false,6,3,-3,41.88599,-87.63089
52,1,9,false,5,9,4,41.886,-87.62421
TA1305000011,1,9,false,69,45,-24,41.886,-87.62418
7,1,9,false,2,1,-1,41.88627,-87.61751
15534,1,9,false,21,13,-8,41.88627,-87.61749
13197,1,9,false,9,7,-2,41.8866,-87.65816
TA1308000029,1,9,false,62,24,-38,41.88673,-87.62225
TA1307000131,1,9,false,54,21,-33,41.88688,-87.62606
KA1503000064,1,9,false,37,30,-7,41.88697,-87.61281
16905,1,9,false,2,2,0,41.88767,-87.76547
100,1,9,false,4,2,-2,41.88814,-87.63657
TA1305000022,1,9,false,27,41,14,41.88817,-87.63656
56,1,9,false,5,2,-3,41.88866,-87.64442
TA1306000003,1,9,false,25,14,-11,41.88867,-87.64442
KA1503000043,1,9,false,34,24,-10,41.88918,-87.63851
133,1,9,false,6,5,-1,41.88918,-87.63851
13050,1,9,false,38,27,-11,41.88919,-87.62775
15664,1,9,false,2,3,1,41.8895,-87.68821
13432,1,9,false,5,7,2,41.88989,-87.67149
TA1307000151,1,9,false,25,36,11,41.88993,-87.63427
212,1,9,false,6,9,3,41.88995,-87.63427
636,1,9,false,15,11,-4,41.88997,-87.63662
KA1503000044,1,9,false,18,15,-3,41.89018,-87.6262
196,1,9,false,1,1,0,41.89053,-87.62205
13427,1,9,false,19,27,8,41.89054,-87.62205
26,1,9,false,2,2,0,41.89057,-87.61798
13430,1,9,false,39,27,-12,41.89077,-87.63169
181,1,9,false,1,2,1,41.89077,-87.63168
TA1306000013,1,9,false,48,37,-11,41.89083,-87.61852
RN-,1,9,false,26,11,-15,41.89102,-87.63546
672,1,9,false,3,2,-1,41.89102,-87.63545
13434,1,9,false,7,6,-1,41.89108,-87.66663
TA1308000006,1,9,false,10,6,-4,41.89128,-87.67686
199,1,9,false,2,7,5,41.89143,-87.62676
TA1307000117,1,9,false,71,53,-18,41.89144,-87.62675
13033,1,9,false,14,19,5,41.8916,-87.64835
214,1,9,false,2,1,-1,41.89161,-87.67688
186,1,9,false,2,1,-1,41.8918,-87.65879
13194,1,9,false,14,7,-7,41.8918,-87.65878
TA1305000003,1,9,false,36,32,-4,41.89187,-87.62061
24,1,9,false,6,1,-5,41.8919,-87.62063
643,1,9,false,5,1,-4,41.89203,-87.68939
35,1,9,false,3,3,0,41.89227,-87.61206
13022,1,9,false,97,100,3,41.89227,-87.61205
99,1,9,false,6,4,-2,41.89255,-87.61449
TA1306000029,1,9,false,30,18,-12,41.89256,-87.61449
13265,1,9,false,13,22,9,41.89383,-87.64172
74,1,9,false,7,4,-3,41.89384,-87.64173
13045,1,9,false,42,29,-13,41.89403,-87.62931
110,1,9,false,4,7,3,41.89406,-87.6293
13016,1,9,false,55,45,-10,41.89431,-87.62277
211,1,9,false,5,11,6,41.89439,-87.62267
KA1503000041,1,9,false,59,39,-20,41.89452,-87.61798
142,1,9,false,5,3,-2,41.89453,-87.61806
13196,1,9,false,20,6,-14,41.89455,-87.65345
TA1307000062,1,9,false,29,10,-19,41.89466,-87.63839
111,1,9,false,4,2,-2,41.89466,-87.63837
TA1306000012,1,9,false,27,31,4,41.89475,-87.63438
53,1,9,false,7,7,0,41.89476,-87.63439
627,1,9,false,3,1,-2,41.8948,-87.63231
KP1705001026,1,9,false,21,9,-12,41.89483,-87.6323
KA1504000114,1,9,false,1,3,2,41.89547,-87.70614
18058,1,9,false,5,3,-2,41.8955,-87.68201
637,1,9,false,9,1,-8,41.89563,-87.67209
128,1,9,false,2,2,0,41.89571,-87.67716
13132,1,9,false,13,12,-1,41.89573,-87.67718
161,1,9,false,2,2,0,41.89574,-87.62599
15530,1,9,false,48,30,-18,41.89575,-87.62596
18003,1,9,false,12,8,-4,41.89575,-87.62011
13247,1,9,false,7,5,-2,41.89597,-87.66775
TA1305000020,1,9,false,14,13,-1,41.89636,-87.65406
54,1,9,false,1,3,2,41.89637,-87.65407
13289,1,9,false,14,3,-11,41.89638,-87.661
337,1,9,false,2,1,-1,41.89659,-87.63096
13303,1,9,false,20,8,-12,41.89672,-87.63088
13017,1,9,false,15,13,-2,41.89676,-87.6357
31,1,9,false,3,5,2,41.89677,-87.63572
13338,1,9,false,27,19,-8,41.89697,-87.62173
173,1,9,false,4,1,-3,41.89704,-87.62173
TA1307000061,1,9,false,18,20,2,41.89745,-87.62873
13034,1,9,false,28,23,-5,41.89754,-87.62352
48,1,9,false,4,1,-3,41.89772,-87.64302
TA1306000009,1,9,false,14,38,24,41.89772,-87.64299
620,1,9,false,20,22,2,41.89817,-87.63754
KA1504000103,1,9,false,11,2,-9,41.89842,-87.68659
145,1,9,false,5,4,-1,41.89856,-87.62211
15529,1,9,false,35,36,1,41.89858,-87.62206
140,1,9,false,7,3,-4,41.89895,-87.6299
TA1307000128,1,9,false,25,20,-5,41.89896,-87.6299
657,1,9,false,11,6,-5,41.89918,-87.6722
KA1504000117,1,9,false,1,10,9,41.89936,-87.64848
13248,1,9,false,3,4,1,41.89964,-87.66788
46,1,9,false,2,1,-1,41.89994,-87.63444
TA1306000011,1,9,false,7,5,-2,41.89994,-87.63443
KA1504000116,1,9,false,6,14,8,41.90023,-87.64299
17660,1,9,false,9,6,-3,41.90036,-87.69671
622,1,9,false,5,2,-3,41.90037,-87.69671
13290,1,9,false,14,10,-4,41.90069,-87.66259
13042,1,9,false,84,54,-30,41.90097,-87.62377
85,1,9,false,6,8,2,41.90098,-87.62375
TA1307000070,1,9,false,11,9,-2,41.90133,-87.67742
KA1504000133,1,9,false,17,23,6,41.90234,-87.62773
172,1,9,false,2,7,5,41.90236,-87.62774
15654,1,9,false,1,1,0,41.90271,-87.70923
510,1,9,false,1,1,0,41.90272,-87.70923
13241,1,9,false,10,4,-6,41.9029,-87.68731
176,1,9,false,3,3,0,41.90291,-87.63141
TA1307000039,1,9,false,36,40,4,41.90294,-87.63137
658,1,9,false,8,4,-4,41.903,-87.6838
13256,1,9,false,7,9,2,41.90302,-87.69749
TA1305000034,1,9,false,13,8,-5,41.90313,-87.67391
182,1,9,false,4,5,1,41.90317,-87.63442
KA1504000135,1,9,false,15,16,1,41.90319,-87.63439
13136,1,9,false,5,10,5,41.90326,-87.67845
210,1,9,false,6,2,-4,41.90342,-87.66781
13061,1,9,false,22,20,-2,41.90342,-87.66779
KA1504000079,1,9,false,2,12,10,41.9035,-87.64334
359,1,9,false,2,4,2,41.90458,-87.6497
138,1,9,false,2,3,1,41.9046,-87.64057
TA1307000115,1,9,false,2,9,7,41.9046,-87.64056
TA1308000049,1,9,false,19,20,1,41.90672,-87.6349
KA1504000134,1,9,false,16,14,-2,41.90687,-87.6262
180,1,9,false,3,1,-2,41.90687,-87.62618
13224,1,9,false,12,9,-3,41.90706,-87.66725
333,1,9,false,1,1,0,41.90706,-87.66725
TA1307000143,1,9,false,2,4,2,41.90762,-87.63854
61,1,9,false,1,1,0,41.90764,-87.67254
13221,1,9,false,9,6,-3,41.90765,-87.67254
13245,1,9,false,6,1,-5,41.90777,-87.68586
301,1,9,false,5,1,-4,41.90796,-87.63203
TA1309000024,1,9,false,13,21,8,41.908,-87.63152
69,1,9,false,2,4,2,41.90939,-87.6777
TA1305000041,1,9,false,20,30,10,41.9094,-87.67769
508,1,9,false,1,2,1,41.90964,-87.71664
15652,1,9,false,4,3,-1,41.90965,-87.71664
331,1,9,false,18,13,-5,41.90965,-87.64812
15653,1,9,false,7,1,-6,41.90979,-87.7053
TA1305000037,1,9,false,10,15,5,41.91018,-87.67003
TA1306000008,1,9,false,3,3,0,41.9102,-87.6435
